subj_idx,task,condition,stimulus,subject_answered,response,rt
s05,audio,incongruent,slow,slow,1.0,1.338
s05,audio,congruent,fast,fast,1.0,1.222
s05,audio,control,fast,slow,0.0,1.358
s05,audio,congruent,slow,slow,1.0,1.258
s05,audio,control,slow,slow,1.0,1.25
s05,audio,control,slow,slow,1.0,1.263
s06,audio,incongruent,slow,slow,1.0,1.107
s06,audio,congruent,slow,slow,1.0,0.631
s06,audio,control,slow,fast,0.0,0.891
s06,audio,control,fast,fast,1.0,0.843
s06,audio,incongruent,fast,slow,0.0,0.776
s06,audio,congruent,fast,slow,0.0,1.363
s06,audio,control,slow,fast,0.0,0.987
s06,audio,control,fast,fast,1.0,0.703
s06,audio,congruent,slow,slow,1.0,0.783
s06,audio,congruent,fast,slow,0.0,1.249
s06,audio,incongruent,slow,fast,0.0,0.724
s06,audio,incongruent,slow,slow,1.0,0.832
s06,audio,control,fast,slow,0.0,0.704
s06,audio,control,slow,fast,0.0,0.799
s06,audio,incongruent,slow,slow,1.0,1.275
s06,audio,incongruent,fast,slow,0.0,0.736
s06,audio,control,slow,slow,1.0,0.879
s06,audio,incongruent,slow,fast,0.0,0.804
s06,audio,congruent,slow,fast,0.0,0.883
s06,audio,control,slow,slow,1.0,0.816
s06,audio,incongruent,slow,slow,1.0,0.769
s06,audio,control,slow,fast,0.0,0.967
s06,audio,congruent,slow,slow,1.0,0.679
s06,audio,congruent,slow,slow,1.0,0.767
s06,audio,incongruent,slow,slow,1.0,0.541
s06,audio,control,fast,slow,0.0,0.96
s06,audio,incongruent,slow,fast,0.0,0.882
s06,audio,congruent,fast,slow,0.0,0.615
s06,audio,congruent,fast,fast,1.0,0.868
s06,audio,incongruent,slow,fast,0.0,1.028
s06,audio,control,fast,slow,0.0,0.755
s06,audio,control,slow,fast,0.0,0.691
s06,audio,incongruent,fast,slow,0.0,0.76
s06,audio,control,fast,fast,1.0,0.755
s06,audio,congruent,fast,fast,1.0,0.711
s06,audio,congruent,slow,fast,0.0,0.796
s06,audio,congruent,slow,slow,1.0,0.848
s06,audio,congruent,fast,fast,1.0,0.902
s06,audio,control,fast,fast,1.0,0.923
s06,audio,incongruent,slow,slow,1.0,1.159
s06,audio,control,fast,fast,1.0,0.756
s06,audio,congruent,slow,slow,1.0,0.987
s06,audio,incongruent,fast,fast,1.0,0.879
s06,audio,incongruent,fast,fast,1.0,1.006
s06,audio,congruent,slow,slow,1.0,0.776
s06,audio,control,slow,slow,1.0,0.935
s06,audio,control,fast,fast,1.0,0.706
s06,audio,incongruent,fast,fast,1.0,0.864
s06,audio,congruent,slow,fast,0.0,0.871
s06,audio,congruent,fast,slow,0.0,0.603
s06,audio,control,slow,fast,0.0,0.781
s06,audio,control,slow,slow,1.0,0.678
s06,audio,congruent,slow,fast,0.0,0.835
s06,audio,control,fast,slow,0.0,0.582
s06,audio,congruent,fast,fast,1.0,1.098
s06,audio,congruent,slow,slow,1.0,0.963
s06,audio,control,slow,slow,1.0,0.942
s06,audio,congruent,fast,fast,1.0,0.786
s06,audio,congruent,slow,slow,1.0,0.987
s06,audio,control,fast,fast,1.0,0.763
s06,audio,congruent,fast,slow,0.0,0.715
s06,audio,incongruent,slow,fast,0.0,0.939
s06,audio,control,slow,slow,1.0,0.822
s06,audio,incongruent,fast,fast,1.0,0.718
s06,audio,control,slow,slow,1.0,0.678
s06,audio,congruent,slow,slow,1.0,0.862
s06,audio,incongruent,slow,fast,0.0,0.819
s06,audio,incongruent,slow,slow,1.0,0.726
s06,audio,incongruent,fast,fast,1.0,0.883
s06,audio,incongruent,fast,fast,1.0,0.698
s06,audio,incongruent,fast,fast,1.0,0.775
s06,audio,congruent,slow,slow,1.0,0.923
s06,audio,incongruent,slow,fast,0.0,0.681
s06,audio,incongruent,slow,fast,0.0,0.863
s06,audio,control,slow,slow,1.0,0.83
s06,audio,congruent,fast,fast,1.0,0.756
s06,audio,control,fast,fast,1.0,0.863
s06,audio,incongruent,slow,slow,1.0,0.91
s06,audio,control,fast,slow,0.0,0.896
s06,audio,incongruent,fast,fast,1.0,1.043
s06,audio,congruent,fast,fast,1.0,0.995
s06,audio,control,fast,slow,0.0,0.822
s06,audio,congruent,fast,fast,1.0,0.869
s06,audio,control,fast,fast,1.0,1.041
s06,audio,congruent,slow,slow,1.0,0.897
s06,audio,congruent,slow,fast,0.0,0.954
s06,audio,congruent,slow,slow,1.0,0.861
s06,audio,congruent,fast,fast,1.0,1.002
s06,audio,congruent,slow,fast,0.0,1.009
s06,audio,congruent,fast,fast,1.0,1.343
s06,audio,control,slow,slow,1.0,0.701
s06,audio,incongruent,slow,fast,0.0,1.294
s06,audio,incongruent,slow,fast,0.0,1.376
s06,audio,incongruent,slow,slow,1.0,0.901
s06,audio,control,slow,fast,0.0,1.051
s06,audio,congruent,slow,fast,0.0,0.881
s06,audio,control,fast,slow,0.0,0.715
s06,audio,congruent,fast,fast,1.0,0.978
s06,audio,congruent,slow,fast,0.0,1.05
s06,audio,control,slow,fast,0.0,1.354
s06,audio,control,fast,fast,1.0,0.965
s06,audio,incongruent,fast,slow,0.0,1.049
s06,audio,congruent,slow,slow,1.0,1.057
s06,audio,control,slow,fast,0.0,1.322
s06,audio,congruent,slow,slow,1.0,1.173
s06,audio,incongruent,slow,fast,0.0,1.099
s06,audio,congruent,fast,fast,1.0,1.026
s06,audio,congruent,fast,fast,1.0,1.326
s06,audio,incongruent,fast,fast,1.0,1.081
s06,audio,congruent,slow,slow,1.0,0.866
s06,audio,incongruent,slow,slow,1.0,1.082
s06,audio,congruent,fast,fast,1.0,0.854
s06,audio,congruent,fast,fast,1.0,0.768
s06,audio,incongruent,fast,slow,0.0,0.854
s06,audio,incongruent,fast,fast,1.0,1.125
s06,audio,congruent,fast,fast,1.0,0.769
s06,audio,incongruent,slow,slow,1.0,0.89
s06,audio,control,slow,fast,0.0,1.161
s06,audio,congruent,fast,fast,1.0,1.176
s06,audio,control,fast,slow,0.0,1.001
s06,audio,control,fast,fast,1.0,1.074
s06,audio,control,slow,slow,1.0,1.173
s06,audio,control,slow,fast,0.0,1.093
s06,audio,control,fast,fast,1.0,1.085
s06,audio,control,slow,fast,0.0,1.289
s06,audio,incongruent,slow,slow,1.0,1.033
s06,audio,incongruent,slow,slow,1.0,1.194
s06,audio,control,slow,fast,0.0,1.073
s06,audio,incongruent,fast,fast,1.0,1.077
s06,audio,congruent,slow,slow,1.0,0.949
s06,audio,control,slow,slow,1.0,1.148
s06,audio,control,fast,fast,1.0,1.333
s06,audio,incongruent,slow,slow,1.0,1.202
s06,audio,congruent,fast,fast,1.0,0.809
s06,audio,incongruent,slow,fast,0.0,1.169
s06,audio,incongruent,fast,slow,0.0,1.045
s06,audio,incongruent,slow,fast,0.0,0.832
s06,audio,incongruent,slow,fast,0.0,1.324
s06,audio,control,fast,fast,1.0,1.202
s06,audio,incongruent,slow,slow,1.0,0.951
s06,audio,control,slow,slow,1.0,1.213
s06,audio,incongruent,fast,slow,0.0,1.164
s06,audio,control,slow,fast,0.0,0.85
s06,audio,incongruent,fast,fast,1.0,1.153
s06,audio,incongruent,fast,fast,1.0,0.868
s06,audio,control,fast,fast,1.0,1.085
s06,audio,congruent,slow,slow,1.0,0.978
s06,audio,incongruent,slow,fast,0.0,1.052
s06,audio,control,fast,fast,1.0,1.088
s06,audio,congruent,slow,slow,1.0,0.944
s06,audio,control,slow,fast,0.0,1.067
s06,audio,congruent,slow,slow,1.0,1.036
s06,audio,congruent,slow,slow,1.0,0.847
s06,audio,congruent,slow,fast,0.0,0.954
s06,audio,control,fast,fast,1.0,0.968
s06,audio,congruent,fast,fast,1.0,0.889
s06,audio,control,fast,fast,1.0,1.209
s06,audio,control,slow,slow,1.0,0.865
s06,audio,incongruent,slow,slow,1.0,1.008
s06,audio,incongruent,fast,slow,0.0,0.813
s06,audio,incongruent,fast,fast,1.0,0.733
s06,audio,incongruent,fast,fast,1.0,0.616
s06,audio,congruent,slow,slow,1.0,0.861
s06,audio,incongruent,slow,fast,0.0,0.705
s06,audio,incongruent,slow,slow,1.0,1.081
s06,audio,incongruent,slow,fast,0.0,0.72
s06,audio,control,fast,fast,1.0,0.957
s06,audio,control,slow,slow,1.0,1.048
s06,audio,incongruent,slow,fast,0.0,0.961
s06,audio,incongruent,slow,slow,1.0,0.897
s06,audio,congruent,fast,fast,1.0,0.964
s06,audio,control,fast,slow,0.0,0.783
s06,audio,control,slow,slow,1.0,1.061
s06,audio,congruent,fast,fast,1.0,0.896
s06,audio,control,slow,fast,0.0,1.154
s06,audio,incongruent,slow,slow,1.0,0.881
s06,audio,congruent,fast,fast,1.0,0.883
s06,audio,congruent,fast,fast,1.0,1.029
s06,audio,congruent,slow,fast,0.0,1.009
s06,audio,incongruent,fast,fast,1.0,1.067
s06,audio,incongruent,slow,slow,1.0,0.912
s06,audio,control,slow,fast,0.0,0.928
s06,audio,incongruent,slow,fast,0.0,0.969
s06,audio,control,fast,fast,1.0,1.033
s06,audio,congruent,fast,fast,1.0,0.989
s06,audio,incongruent,slow,slow,1.0,1.065
s06,audio,control,slow,slow,1.0,1.287
s06,audio,incongruent,slow,slow,1.0,0.999
s06,audio,control,fast,fast,1.0,0.948
s06,audio,control,slow,slow,1.0,0.959
s06,audio,control,slow,slow,1.0,0.964
s06,audio,incongruent,fast,fast,1.0,0.924
s06,audio,incongruent,slow,slow,1.0,0.842
s06,audio,congruent,fast,slow,0.0,0.851
s06,audio,incongruent,slow,slow,1.0,0.876
s06,audio,control,slow,fast,0.0,1.448
s06,audio,control,fast,slow,0.0,0.787
s06,audio,congruent,fast,fast,1.0,1.063
s06,audio,control,fast,fast,1.0,0.9
s06,audio,control,fast,fast,1.0,0.947
s06,audio,congruent,fast,slow,0.0,1.088
s06,audio,congruent,slow,slow,1.0,0.971
s06,audio,control,slow,fast,0.0,1.08
s06,audio,congruent,fast,fast,1.0,0.956
s06,audio,congruent,slow,slow,1.0,0.936
s06,audio,incongruent,fast,fast,1.0,1.184
s06,audio,control,slow,fast,0.0,1.411
s06,audio,congruent,fast,fast,1.0,1.06
s06,audio,control,fast,slow,0.0,0.98
s06,audio,congruent,slow,slow,1.0,1.103
s06,audio,congruent,fast,fast,1.0,1.191
s06,audio,congruent,slow,slow,1.0,1.036
s06,audio,congruent,fast,fast,1.0,0.864
s06,audio,incongruent,fast,slow,0.0,0.829
s06,audio,control,fast,fast,1.0,1.175
s06,audio,control,slow,slow,1.0,1.103
s06,audio,congruent,slow,slow,1.0,1.339
s06,audio,incongruent,slow,fast,0.0,1.255
s06,audio,control,fast,fast,1.0,1.062
s06,audio,congruent,fast,fast,1.0,0.867
s06,audio,congruent,slow,slow,1.0,0.724
s06,audio,control,slow,slow,1.0,1.092
s06,audio,control,slow,slow,1.0,1.119
s06,audio,incongruent,fast,fast,1.0,0.915
s06,audio,incongruent,slow,slow,1.0,0.715
s06,audio,control,fast,fast,1.0,1.147
s06,audio,congruent,slow,slow,1.0,0.976
s06,audio,congruent,fast,fast,1.0,1.052
s06,audio,congruent,fast,slow,0.0,0.837
s06,audio,congruent,fast,fast,1.0,0.915
s06,audio,congruent,fast,fast,1.0,0.748
s06,audio,congruent,slow,slow,1.0,0.799
s06,audio,incongruent,slow,fast,0.0,0.912
s06,audio,congruent,fast,fast,1.0,0.999
s06,audio,incongruent,fast,slow,0.0,0.871
s06,audio,congruent,fast,fast,1.0,0.982
s06,audio,incongruent,fast,fast,1.0,1.031
s06,audio,incongruent,fast,fast,1.0,0.891
s06,audio,incongruent,slow,slow,1.0,0.94
s06,audio,control,fast,fast,1.0,1.112
s06,audio,congruent,fast,fast,1.0,0.866
s06,audio,congruent,slow,slow,1.0,0.902
s06,audio,incongruent,fast,slow,0.0,0.993
s06,audio,congruent,slow,fast,0.0,0.97
s06,audio,incongruent,slow,fast,0.0,1.002
s06,audio,congruent,slow,slow,1.0,0.978
s06,audio,congruent,slow,fast,0.0,1.05
s06,audio,incongruent,fast,fast,1.0,0.883
s06,audio,incongruent,slow,fast,0.0,0.95
s06,audio,congruent,fast,fast,1.0,1.192
s06,audio,congruent,slow,slow,1.0,0.83
s06,audio,congruent,fast,fast,1.0,0.996
s06,audio,incongruent,slow,slow,1.0,1.217
s06,audio,incongruent,fast,fast,1.0,1.102
s06,audio,control,fast,slow,0.0,0.998
s06,audio,control,fast,fast,1.0,1.193
s06,audio,control,slow,fast,0.0,1.216
s06,audio,congruent,fast,slow,0.0,1.147
s06,audio,control,fast,fast,1.0,1.102
s06,audio,incongruent,fast,fast,1.0,1.258
s06,audio,congruent,slow,fast,0.0,0.934
s06,audio,incongruent,slow,fast,0.0,1.289
s06,audio,incongruent,slow,slow,1.0,1.042
s06,audio,incongruent,slow,fast,0.0,0.845
s06,audio,control,slow,fast,0.0,0.949
s06,audio,control,slow,slow,1.0,1.088
s06,audio,incongruent,slow,fast,0.0,1.153
s06,audio,incongruent,slow,slow,1.0,0.994
s06,audio,control,slow,fast,0.0,1.205
s06,audio,incongruent,fast,fast,1.0,1.254
s06,audio,control,slow,fast,0.0,1.188
s06,audio,control,slow,slow,1.0,0.909
s06,audio,incongruent,fast,fast,1.0,1.106
s06,audio,control,slow,fast,0.0,0.993
s06,audio,control,fast,fast,1.0,1.203
s06,audio,control,fast,slow,0.0,1.15
s06,audio,congruent,slow,slow,1.0,1.43
s06,audio,control,slow,fast,0.0,1.045
s06,audio,control,slow,slow,1.0,0.954
s06,audio,control,fast,slow,0.0,0.931
s06,audio,incongruent,fast,slow,0.0,1.063
s06,audio,incongruent,fast,fast,1.0,0.801
s06,audio,control,fast,slow,0.0,0.761
s06,audio,control,slow,fast,0.0,0.945
s06,audio,incongruent,slow,slow,1.0,0.913
s06,audio,congruent,slow,slow,1.0,1.018
s06,audio,congruent,fast,fast,1.0,0.961
s06,audio,incongruent,fast,fast,1.0,0.958
s06,audio,control,slow,slow,1.0,0.789
s06,audio,control,slow,slow,1.0,1.285
s06,audio,control,slow,slow,1.0,1.084
s06,audio,congruent,slow,fast,0.0,0.966
s06,audio,congruent,slow,slow,1.0,0.877
s06,audio,incongruent,slow,fast,0.0,0.818
s06,audio,incongruent,slow,slow,1.0,1.038
s06,audio,incongruent,slow,slow,1.0,1.149
s06,audio,control,slow,fast,0.0,1.227
s06,audio,congruent,fast,fast,1.0,1.057
s06,audio,congruent,slow,slow,1.0,1.041
s06,audio,incongruent,slow,fast,0.0,1.109
s06,audio,incongruent,slow,fast,0.0,0.831
s06,audio,congruent,fast,slow,0.0,0.669
s06,audio,control,slow,slow,1.0,1.338
s06,audio,incongruent,slow,fast,0.0,0.817
s06,audio,incongruent,slow,fast,0.0,1.07
s06,audio,control,slow,slow,1.0,0.897
s06,audio,congruent,fast,slow,0.0,0.756
s06,audio,congruent,slow,slow,1.0,0.902
s06,audio,control,slow,fast,0.0,0.882
s06,audio,control,fast,slow,0.0,0.822
s06,audio,control,slow,fast,0.0,1.137
s06,audio,control,fast,fast,1.0,0.945
s06,audio,incongruent,slow,slow,1.0,1.165
s06,audio,congruent,fast,slow,0.0,1.373
s06,audio,incongruent,fast,fast,1.0,0.894
s06,audio,incongruent,fast,fast,1.0,0.765
s06,audio,control,slow,fast,0.0,1.1
s06,audio,control,slow,slow,1.0,0.913
s06,audio,congruent,fast,fast,1.0,0.818
s06,audio,congruent,fast,fast,1.0,0.78
s06,audio,control,slow,fast,0.0,1.101
s06,audio,incongruent,fast,fast,1.0,0.832
s06,audio,congruent,fast,fast,1.0,0.929
s06,audio,congruent,slow,slow,1.0,0.922
s06,audio,incongruent,slow,fast,0.0,0.937
s06,audio,control,slow,slow,1.0,0.917
s06,audio,control,fast,fast,1.0,0.789
s06,audio,congruent,fast,fast,1.0,1.088
s06,audio,control,slow,slow,1.0,0.857
s06,audio,congruent,slow,slow,1.0,1.18
s06,audio,incongruent,fast,fast,1.0,1.008
s06,audio,control,slow,slow,1.0,0.817
s06,audio,incongruent,fast,slow,0.0,1.037
s06,audio,incongruent,fast,fast,1.0,1.222
s06,audio,incongruent,fast,fast,1.0,0.871
s06,audio,incongruent,slow,slow,1.0,1.109
s06,audio,control,fast,fast,1.0,0.949
s06,audio,control,slow,fast,0.0,0.953
s06,audio,incongruent,slow,slow,1.0,0.924
s06,audio,control,fast,fast,1.0,0.891
s06,audio,incongruent,slow,slow,1.0,1.513
s06,audio,incongruent,fast,fast,1.0,1.175
s06,audio,incongruent,slow,slow,1.0,0.913
s06,audio,congruent,slow,fast,0.0,1.058
s06,audio,congruent,fast,slow,0.0,1.149
s06,audio,incongruent,fast,fast,1.0,1.16
s06,audio,control,fast,fast,1.0,0.96
s06,audio,control,slow,slow,1.0,0.765
s06,audio,incongruent,fast,fast,1.0,0.888
s06,audio,congruent,slow,slow,1.0,0.787
s06,audio,congruent,slow,fast,0.0,0.932
s06,audio,congruent,slow,slow,1.0,0.897
s06,audio,incongruent,slow,fast,0.0,0.833
s06,audio,incongruent,fast,fast,1.0,1.186
s06,audio,control,fast,fast,1.0,0.914
s06,audio,control,slow,slow,1.0,0.936
s06,audio,control,fast,slow,0.0,0.865
s06,audio,congruent,fast,fast,1.0,1.088
s06,audio,congruent,slow,slow,1.0,0.832
s06,audio,congruent,slow,fast,0.0,0.831
s06,audio,control,fast,fast,1.0,0.972
s06,audio,congruent,fast,fast,1.0,0.914
s06,audio,incongruent,slow,slow,1.0,0.792
s06,audio,control,slow,fast,0.0,1.409
s06,audio,congruent,fast,fast,1.0,1.136
s06,audio,congruent,fast,slow,0.0,0.952
s06,audio,incongruent,slow,slow,1.0,0.855
s06,audio,incongruent,fast,fast,1.0,0.848
s06,audio,control,fast,fast,1.0,0.987
s06,audio,control,fast,fast,1.0,0.972
s06,audio,control,slow,slow,1.0,1.017
s06,audio,congruent,fast,slow,0.0,0.893
s06,audio,congruent,fast,fast,1.0,1.092
s06,audio,control,slow,slow,1.0,1.008
s06,audio,incongruent,slow,slow,1.0,0.9
s06,audio,control,slow,fast,0.0,1.299
s06,audio,congruent,fast,fast,1.0,1.212
s06,audio,control,fast,slow,0.0,0.83
s06,audio,incongruent,fast,fast,1.0,1.08
s06,audio,congruent,fast,fast,1.0,0.857
s06,audio,control,fast,slow,0.0,0.767
s06,audio,incongruent,slow,fast,0.0,1.065
s06,audio,congruent,fast,fast,1.0,1.023
s06,audio,congruent,slow,slow,1.0,1.007
s06,audio,congruent,fast,fast,1.0,1.099
s06,audio,control,slow,slow,1.0,0.858
s06,audio,congruent,fast,fast,1.0,1.112
s06,audio,congruent,fast,fast,1.0,1.051
s06,audio,control,fast,fast,1.0,1.084
s06,audio,congruent,slow,slow,1.0,1.18
s06,audio,incongruent,fast,fast,1.0,1.068
s06,audio,control,slow,slow,1.0,1.172
s06,audio,incongruent,slow,fast,0.0,1.04
s06,audio,congruent,slow,slow,1.0,0.941
s06,audio,incongruent,fast,fast,1.0,0.919
s06,audio,control,fast,slow,0.0,1.062
s06,audio,congruent,slow,fast,0.0,1.168
s06,audio,incongruent,slow,slow,1.0,0.919
s06,audio,control,fast,fast,1.0,1.0
s06,audio,congruent,slow,slow,1.0,1.175
s06,audio,incongruent,fast,slow,0.0,1.016
s06,audio,incongruent,fast,fast,1.0,0.915
s06,audio,control,fast,slow,0.0,0.938
s06,audio,congruent,slow,fast,0.0,1.024
s06,audio,control,slow,slow,1.0,0.956
s06,audio,control,slow,fast,0.0,0.808
s06,audio,control,fast,fast,1.0,1.147
s06,audio,incongruent,slow,fast,0.0,0.823
s06,audio,incongruent,fast,slow,0.0,0.807
s06,audio,incongruent,slow,slow,1.0,0.884
s06,audio,incongruent,fast,fast,1.0,0.899
s06,audio,incongruent,slow,fast,0.0,0.846
s06,audio,incongruent,fast,slow,0.0,0.911
s06,audio,congruent,slow,slow,1.0,1.094
s06,audio,control,fast,fast,1.0,0.863
s06,audio,incongruent,slow,fast,0.0,1.059
s06,audio,congruent,fast,slow,0.0,1.011
s06,audio,incongruent,fast,fast,1.0,1.275
s06,audio,congruent,fast,fast,1.0,0.883
s06,audio,congruent,fast,fast,1.0,0.839
s06,audio,congruent,slow,slow,1.0,0.863
s06,audio,control,fast,fast,1.0,1.073
s06,audio,congruent,fast,slow,0.0,0.883
s06,audio,control,fast,fast,1.0,0.966
s06,audio,control,slow,slow,1.0,0.875
s06,audio,incongruent,fast,fast,1.0,0.958
s06,audio,incongruent,slow,slow,1.0,1.207
s06,audio,control,slow,fast,0.0,1.139
s06,audio,congruent,fast,fast,1.0,1.155
s06,audio,control,fast,slow,0.0,0.904
s06,audio,control,fast,fast,1.0,1.022
s06,audio,incongruent,slow,fast,0.0,1.07
s06,audio,control,fast,fast,1.0,1.078
s06,audio,congruent,slow,slow,1.0,1.067
s06,audio,incongruent,slow,fast,0.0,1.202
s06,audio,congruent,fast,fast,1.0,1.081
s06,audio,congruent,slow,slow,1.0,0.932
s06,audio,incongruent,fast,fast,1.0,1.224
s06,audio,control,slow,slow,1.0,0.986
s06,audio,incongruent,slow,fast,0.0,1.103
s06,audio,control,slow,fast,0.0,1.122
s06,audio,incongruent,fast,fast,1.0,1.251
s06,audio,congruent,fast,fast,1.0,1.086
s06,audio,control,fast,slow,0.0,0.858
s06,audio,incongruent,slow,fast,0.0,1.034
s06,audio,congruent,slow,slow,1.0,0.919
s06,audio,congruent,slow,slow,1.0,1.142
s06,audio,congruent,fast,fast,1.0,0.835
s06,audio,control,fast,fast,1.0,0.94
s06,audio,control,slow,slow,1.0,0.901
s06,audio,congruent,fast,fast,1.0,0.817
s06,audio,incongruent,slow,fast,0.0,0.937
s06,audio,congruent,slow,slow,1.0,1.124
s06,audio,incongruent,slow,slow,1.0,0.945
s06,audio,control,fast,fast,1.0,0.768
s06,audio,congruent,fast,fast,1.0,0.866
s06,audio,congruent,slow,fast,0.0,0.861
s06,audio,incongruent,slow,fast,0.0,1.066
s06,audio,congruent,fast,slow,0.0,0.784
s06,audio,control,slow,fast,0.0,1.036
s06,audio,incongruent,fast,fast,1.0,0.813
s06,audio,control,slow,fast,0.0,1.288
s06,audio,control,fast,fast,1.0,0.941
s06,audio,incongruent,slow,slow,1.0,1.055
s06,audio,congruent,fast,fast,1.0,1.151
s06,audio,incongruent,slow,slow,1.0,1.037
s06,audio,incongruent,slow,slow,1.0,1.245
s06,audio,congruent,fast,fast,1.0,1.227
s06,audio,congruent,slow,slow,1.0,1.152
s06,audio,control,fast,fast,1.0,0.952
s06,audio,control,fast,slow,0.0,1.076
s06,audio,incongruent,fast,fast,1.0,1.16
s06,audio,congruent,slow,slow,1.0,0.875
s06,audio,control,slow,fast,0.0,1.041
s06,audio,congruent,slow,fast,0.0,1.148
s06,audio,control,fast,fast,1.0,1.008
s06,audio,congruent,slow,slow,1.0,0.906
s06,audio,control,fast,fast,1.0,0.878
s06,audio,incongruent,fast,fast,1.0,1.004
s06,audio,control,fast,slow,0.0,0.775
s06,audio,incongruent,fast,fast,1.0,1.008
s06,audio,incongruent,slow,slow,1.0,0.736
s06,audio,congruent,fast,fast,1.0,0.84
s06,audio,incongruent,fast,slow,0.0,0.972
s06,audio,incongruent,fast,fast,1.0,0.989
s06,audio,congruent,slow,fast,0.0,1.015
s06,audio,control,fast,fast,1.0,0.941
s06,audio,incongruent,fast,slow,0.0,0.8
s06,audio,incongruent,fast,fast,1.0,1.084
s06,audio,control,fast,fast,1.0,0.953
s06,audio,congruent,fast,slow,0.0,0.964
s06,audio,control,slow,fast,0.0,1.132
s06,audio,congruent,slow,slow,1.0,1.016
s06,audio,incongruent,fast,slow,0.0,1.083
s06,audio,control,fast,fast,1.0,0.875
s06,audio,congruent,slow,slow,1.0,0.935
s06,audio,control,fast,fast,1.0,0.885
s06,audio,congruent,slow,slow,1.0,0.892
s06,audio,control,slow,fast,0.0,0.975
s06,audio,incongruent,fast,fast,1.0,0.933
s06,audio,incongruent,slow,slow,1.0,0.902
s06,audio,control,fast,fast,1.0,0.884
s06,audio,incongruent,slow,slow,1.0,1.149
s06,audio,control,fast,slow,0.0,0.927
s06,audio,incongruent,fast,fast,1.0,1.08
s06,audio,incongruent,slow,slow,1.0,1.016
s06,audio,incongruent,fast,fast,1.0,0.979
s06,audio,congruent,fast,fast,1.0,0.991
s06,audio,control,slow,fast,0.0,1.032
s06,audio,congruent,fast,fast,1.0,1.016
s06,audio,control,slow,slow,1.0,1.22
s06,audio,control,fast,slow,0.0,0.99
s06,audio,congruent,slow,fast,0.0,1.015
s06,audio,congruent,fast,slow,0.0,0.924
s06,audio,incongruent,fast,fast,1.0,0.951
s06,audio,incongruent,slow,fast,0.0,1.004
s06,audio,incongruent,fast,fast,1.0,1.367
s06,audio,congruent,slow,slow,1.0,1.095
s06,audio,congruent,fast,fast,1.0,1.001
s06,audio,congruent,fast,fast,1.0,1.126
s06,audio,incongruent,fast,slow,0.0,0.855
s06,audio,control,fast,fast,1.0,0.896
s06,audio,control,fast,fast,1.0,1.116
s06,audio,control,fast,fast,1.0,1.323
s06,audio,congruent,fast,fast,1.0,1.019
s06,audio,congruent,slow,fast,0.0,1.248
s06,audio,incongruent,fast,slow,0.0,1.042
s06,audio,incongruent,fast,fast,1.0,1.126
s06,audio,control,fast,fast,1.0,1.164
s06,audio,incongruent,slow,slow,1.0,1.27
s06,audio,control,fast,fast,1.0,1.342
s06,audio,congruent,slow,slow,1.0,1.059
s06,audio,incongruent,slow,fast,0.0,1.005
