subj_idx,task,condition,stimulus,answered,correct,rt,response
S11,audio,control,fast,fast,1,0.902,1
S11,audio,control,slow,slow,1,1.19,0
S11,audio,congruent,fast,fast,1,1.037,1
S11,audio,congruent,fast,fast,1,0.863,1
S11,audio,control,fast,slow,0,0.931,0
S11,audio,congruent,fast,fast,1,1.106,1
S11,audio,control,fast,fast,1,0.738,1
S11,audio,control,slow,fast,0,1.474,1
S11,audio,control,slow,slow,1,0.922,0
S11,audio,incongruent,fast,fast,1,1.197,1
S11,audio,incongruent,slow,slow,1,1.094,0
S11,audio,control,fast,fast,1,1.085,1
S11,audio,congruent,slow,slow,1,1.103,0
S11,audio,congruent,fast,fast,1,1.187,1
S11,audio,congruent,fast,fast,1,1.298,1
S11,audio,control,slow,slow,1,1.09,0
S11,audio,control,slow,slow,1,0.886,0
S11,audio,congruent,slow,fast,0,0.821,1
S11,audio,control,slow,slow,1,0.981,0
S11,audio,incongruent,fast,fast,1,0.921,1
S11,audio,incongruent,fast,fast,1,0.975,1
S11,audio,congruent,fast,fast,1,1.272,1
S11,audio,congruent,slow,fast,0,1.186,1
S11,audio,control,slow,slow,1,1.191,0
S11,audio,incongruent,fast,fast,1,1.219,1
S11,audio,congruent,slow,fast,0,0.941,1
S11,audio,incongruent,slow,slow,1,1.027,0
S11,audio,congruent,fast,fast,1,1.355,1
S11,audio,congruent,fast,fast,1,0.981,1
S11,audio,incongruent,slow,slow,1,1.722,0
S11,audio,control,slow,fast,0,1.031,1
S11,audio,control,fast,slow,0,0.854,0
S11,audio,incongruent,slow,fast,0,0.986,1
S11,audio,incongruent,slow,slow,1,1.289,0
S11,audio,congruent,slow,fast,0,1.299,1
S11,audio,congruent,slow,slow,1,0.898,0
S11,audio,congruent,fast,fast,1,0.878,1
S11,audio,incongruent,fast,fast,1,1.197,1
S11,audio,congruent,fast,fast,1,0.754,1
S11,audio,control,fast,fast,1,1.498,1
S11,audio,congruent,slow,slow,1,1.302,0
S11,audio,incongruent,slow,fast,0,1.021,1
S11,audio,congruent,slow,slow,1,0.717,0
S11,audio,congruent,fast,fast,1,0.798,1
S11,audio,incongruent,slow,slow,1,1.534,0
S11,audio,control,slow,slow,1,1.161,0
S11,audio,congruent,fast,fast,1,0.961,1
S11,audio,congruent,slow,slow,1,1.533,0
S11,audio,congruent,slow,slow,1,0.799,0
S11,audio,congruent,fast,fast,1,0.907,1
S11,audio,control,fast,fast,1,0.854,1
S11,audio,congruent,fast,fast,1,0.787,1
S11,audio,control,slow,slow,1,1.262,0
S11,audio,incongruent,fast,fast,1,0.708,1
S11,audio,incongruent,slow,fast,0,0.739,1
S11,audio,congruent,fast,fast,1,0.985,1
S11,audio,control,fast,fast,1,0.951,1
S11,audio,congruent,fast,fast,1,0.812,1
S11,audio,control,fast,slow,0,0.783,0
S11,audio,incongruent,slow,fast,0,0.687,1
S11,audio,incongruent,fast,slow,0,0.968,0
S11,audio,incongruent,fast,fast,1,0.826,1
S11,audio,congruent,fast,fast,1,0.851,1
S11,audio,incongruent,slow,slow,1,1.151,0
S11,audio,congruent,slow,slow,1,1.071,0
S11,audio,congruent,fast,fast,1,0.975,1
S11,audio,control,slow,fast,0,1.435,1
S11,audio,congruent,fast,fast,1,0.73,1
S11,audio,control,slow,slow,1,0.779,0
S11,audio,incongruent,fast,fast,1,0.819,1
S11,audio,control,fast,fast,1,1.214,1
S11,audio,incongruent,slow,fast,0,0.791,1
S11,audio,incongruent,fast,fast,1,0.814,1
S11,audio,incongruent,fast,fast,1,0.842,1
S11,audio,congruent,fast,fast,1,1.115,1
S11,audio,congruent,slow,slow,1,0.938,0
S11,audio,congruent,slow,fast,0,0.887,1
S11,audio,control,fast,slow,0,1.486,0
S11,audio,congruent,fast,fast,1,1.231,1
S11,audio,incongruent,slow,slow,1,0.936,0
S11,audio,control,slow,slow,1,1.131,0
S11,audio,control,fast,slow,0,0.71,0
S11,audio,incongruent,slow,fast,0,0.711,1
S11,audio,congruent,fast,fast,1,0.875,1
S11,audio,incongruent,fast,fast,1,1.294,1
S11,audio,control,slow,slow,1,1.086,0
S11,audio,control,fast,fast,1,1.378,1
S11,audio,congruent,fast,fast,1,1.078,1
S11,audio,control,slow,fast,0,1.255,1
S11,audio,incongruent,fast,fast,1,0.863,1
S11,audio,congruent,fast,fast,1,0.772,1
S11,audio,incongruent,fast,fast,1,1.304,1
S11,audio,congruent,slow,slow,1,1.343,0
S11,audio,incongruent,fast,fast,1,0.787,1
S11,audio,incongruent,slow,fast,0,0.938,1
S11,audio,control,slow,fast,0,0.967,1
S11,audio,congruent,fast,fast,1,0.731,1
S11,audio,control,slow,slow,1,0.84,0
S11,audio,incongruent,slow,fast,0,0.739,1
S11,audio,incongruent,fast,fast,1,0.974,1
S11,audio,incongruent,fast,fast,1,0.986,1
S11,audio,incongruent,slow,slow,1,1.167,0
S11,audio,congruent,slow,fast,0,0.886,1
S11,audio,incongruent,fast,slow,0,0.827,0
S11,audio,control,fast,fast,1,1.049,1
S11,audio,incongruent,slow,fast,0,0.806,1
S11,audio,control,slow,fast,0,1.098,1
S11,audio,congruent,fast,fast,1,1.111,1
S11,audio,congruent,slow,slow,1,1.166,0
S11,audio,incongruent,slow,slow,1,1.447,0
S11,audio,incongruent,slow,slow,1,1.118,0
S11,audio,congruent,slow,slow,1,0.83,0
S11,audio,congruent,fast,fast,1,0.946,1
S11,audio,congruent,slow,slow,1,0.894,0
S11,audio,congruent,fast,fast,1,0.999,1
S11,audio,control,fast,fast,1,1.302,1
S11,audio,congruent,slow,slow,1,1.038,0
S11,audio,incongruent,fast,fast,1,0.874,1
S11,audio,control,slow,slow,1,0.722,0
S11,audio,control,fast,slow,0,0.631,0
S11,audio,control,fast,fast,1,1.01,1
S11,audio,congruent,slow,slow,1,1.162,0
S11,audio,control,fast,fast,1,1.437,1
S11,audio,incongruent,slow,fast,0,1.464,1
S11,audio,incongruent,slow,fast,0,1.074,1
S11,audio,congruent,fast,fast,1,1.334,1
S11,audio,congruent,fast,fast,1,1.114,1
S11,audio,control,slow,slow,1,1.271,0
S11,audio,congruent,fast,fast,1,0.865,1
S11,audio,control,fast,slow,0,0.85,0
S11,audio,congruent,fast,fast,1,1.497,1
S11,audio,congruent,slow,slow,1,1.258,0
S11,audio,congruent,fast,fast,1,1.207,1
S11,audio,congruent,fast,fast,1,1.198,1
S11,audio,control,fast,slow,0,1.167,0
S11,audio,congruent,fast,fast,1,1.086,1
S11,audio,control,fast,slow,0,0.919,0
S11,audio,incongruent,fast,fast,1,0.91,1
S11,audio,control,fast,slow,0,1.226,0
S11,audio,control,fast,fast,1,0.761,1
S11,audio,congruent,fast,fast,1,0.831,1
S11,audio,incongruent,fast,slow,0,0.953,0
S11,audio,control,slow,fast,0,0.983,1
S11,audio,control,slow,slow,1,0.757,0
S11,audio,congruent,slow,fast,0,0.862,1
S11,audio,incongruent,fast,fast,1,0.938,1
S11,audio,incongruent,slow,fast,0,1.018,1
S11,audio,control,fast,fast,1,1.47,1
S11,audio,control,slow,fast,0,0.767,1
S11,audio,congruent,slow,fast,0,1.147,1
S11,audio,incongruent,fast,fast,1,0.846,1
S11,audio,incongruent,fast,fast,1,0.931,1
S11,audio,control,fast,fast,1,1.378,1
S11,audio,congruent,fast,fast,1,0.745,1
S11,audio,incongruent,slow,fast,0,0.769,1
S11,audio,incongruent,fast,fast,1,1.242,1
S11,audio,incongruent,slow,slow,1,0.885,0
S11,audio,incongruent,slow,fast,0,0.765,1
S11,audio,control,slow,slow,1,1.245,0
S11,audio,control,fast,fast,1,1.138,1
S11,audio,control,fast,fast,1,1.006,1
S11,audio,incongruent,slow,slow,1,1.31,0
S11,audio,congruent,slow,slow,1,1.193,0
S11,audio,control,fast,fast,1,1.01,1
S11,audio,control,fast,fast,1,0.877,1
S11,audio,congruent,slow,slow,1,1.082,0
S11,audio,incongruent,slow,slow,1,1.277,0
S11,audio,incongruent,fast,fast,1,1.129,1
S11,audio,congruent,fast,fast,1,1.05,1
S11,audio,congruent,fast,slow,0,1.008,0
S11,audio,incongruent,fast,slow,0,1.667,0
S11,audio,congruent,slow,fast,0,1.133,1
S11,audio,congruent,slow,slow,1,0.881,0
S11,audio,congruent,fast,fast,1,0.929,1
S11,audio,congruent,fast,fast,1,1.245,1
S11,audio,control,fast,fast,1,1.14,1
S11,audio,control,fast,fast,1,0.849,1
S11,audio,control,fast,fast,1,0.877,1
S11,audio,control,slow,slow,1,1.218,0
S11,audio,incongruent,fast,fast,1,0.814,1
S11,audio,incongruent,fast,fast,1,1.073,1
S11,audio,control,slow,fast,0,1.062,1
S11,audio,congruent,fast,fast,1,1.113,1
S11,audio,incongruent,slow,slow,1,1.119,0
S11,audio,control,slow,fast,0,0.929,1
S11,audio,incongruent,fast,slow,0,0.973,0
S11,audio,incongruent,slow,fast,0,1.042,1
S11,audio,control,slow,fast,0,1.258,1
S11,audio,incongruent,slow,fast,0,1.143,1
S11,audio,control,slow,slow,1,1.214,0
S11,audio,incongruent,fast,fast,1,1.209,1
S11,audio,control,fast,fast,1,1.256,1
S11,audio,congruent,slow,slow,1,1.441,0
S11,audio,incongruent,slow,fast,0,1.097,1
S11,audio,congruent,fast,fast,1,1.461,1
S11,audio,control,fast,fast,1,0.965,1
S11,audio,congruent,slow,slow,1,1.398,0
S11,audio,control,slow,fast,0,1.378,1
S11,audio,control,slow,slow,1,0.821,0
S12,audio,incongruent,slow,slow,1,1.766,0
S12,audio,congruent,slow,slow,1,1.297,0
S12,audio,control,slow,slow,1,1.258,0
S12,audio,control,fast,fast,1,1.098,1
S12,audio,incongruent,fast,fast,1,1.37,1
S12,audio,congruent,fast,fast,1,0.966,1
S12,audio,control,slow,slow,1,0.855,0
S12,audio,control,fast,fast,1,1.286,1
S12,audio,congruent,slow,slow,1,1.262,0
S12,audio,congruent,fast,fast,1,1.219,1
S12,audio,incongruent,slow,slow,1,1.31,0
S12,audio,incongruent,slow,slow,1,1.18,0
S12,audio,control,fast,fast,1,1.21,1
S12,audio,control,slow,slow,1,0.97,0
S12,audio,incongruent,slow,slow,1,1.118,0
S12,audio,incongruent,fast,fast,1,1.101,1
S12,audio,control,slow,slow,1,1.146,0
S12,audio,incongruent,slow,slow,1,1.665,0
S12,audio,congruent,slow,slow,1,1.082,0
S12,audio,control,slow,slow,1,0.919,0
S12,audio,incongruent,slow,slow,1,1.279,0
S12,audio,control,slow,slow,1,0.858,0
S12,audio,congruent,slow,slow,1,0.844,0
S12,audio,congruent,slow,slow,1,1.233,0
S12,audio,incongruent,slow,slow,1,1.09,0
S12,audio,control,fast,slow,0,1.022,0
S12,audio,incongruent,slow,slow,1,1.262,0
S12,audio,congruent,fast,fast,1,1.017,1
S12,audio,congruent,fast,fast,1,0.877,1
S12,audio,incongruent,slow,slow,1,1.09,0
S12,audio,control,fast,fast,1,1.198,1
S12,audio,control,slow,slow,1,0.891,0
S12,audio,incongruent,fast,fast,1,0.945,1
S12,audio,control,fast,slow,0,0.874,0
S12,audio,congruent,fast,fast,1,1.027,1
S12,audio,congruent,slow,slow,1,1.221,0
S12,audio,congruent,slow,slow,1,1.046,0
S12,audio,congruent,fast,fast,1,1.509,1
S12,audio,control,fast,fast,1,0.989,1
S12,audio,incongruent,slow,slow,1,1.086,0
S12,audio,control,fast,fast,1,1.291,1
S12,audio,congruent,slow,fast,0,1.341,1
S12,audio,incongruent,fast,fast,1,1.597,1
S12,audio,incongruent,fast,fast,1,0.986,1
S12,audio,congruent,slow,slow,1,0.973,0
S12,audio,control,slow,slow,1,0.946,0
S12,audio,control,fast,fast,1,1.137,1
S12,audio,incongruent,fast,fast,1,1.196,1
S12,audio,congruent,slow,slow,1,1.014,0
S12,audio,congruent,fast,fast,1,0.874,1
S12,audio,control,slow,slow,1,1.01,0
S12,audio,control,slow,slow,1,1.129,0
S12,audio,congruent,slow,slow,1,1.881,0
S12,audio,control,fast,fast,1,1.229,1
S12,audio,congruent,fast,fast,1,1.153,1
S12,audio,congruent,slow,slow,1,1.126,0
S12,audio,control,slow,slow,1,1.442,0
S12,audio,congruent,fast,fast,1,0.869,1
S12,audio,congruent,slow,slow,1,1.265,0
S12,audio,control,fast,fast,1,1.034,1
S12,audio,congruent,fast,fast,1,1.169,1
S12,audio,incongruent,slow,slow,1,1.057,0
S12,audio,control,slow,slow,1,1.088,0
S12,audio,incongruent,fast,fast,1,1.149,1
S12,audio,control,slow,slow,1,1.138,0
S12,audio,congruent,slow,slow,1,1.049,0
S12,audio,incongruent,slow,slow,1,1.189,0
S12,audio,incongruent,slow,slow,1,0.965,0
S12,audio,incongruent,fast,slow,0,0.869,0
S12,audio,incongruent,fast,fast,1,1.289,1
S12,audio,incongruent,fast,fast,1,1.061,1
S12,audio,congruent,slow,slow,1,0.997,0
S12,audio,incongruent,slow,slow,1,1.604,0
S12,audio,incongruent,slow,slow,1,1.057,0
S12,audio,control,slow,fast,0,1.057,1
S12,audio,congruent,fast,fast,1,1.933,1
S12,audio,control,fast,fast,1,1.057,1
S12,audio,incongruent,slow,slow,1,1.17,0
S12,audio,control,fast,fast,1,1.22,1
S12,audio,incongruent,fast,fast,1,1.328,1
S12,audio,congruent,fast,fast,1,0.803,1
S12,audio,control,fast,fast,1,1.477,1
S12,audio,congruent,fast,fast,1,0.757,1
S12,audio,control,fast,fast,1,0.934,1
S12,audio,congruent,slow,slow,1,0.996,0
S12,audio,congruent,slow,slow,1,0.977,0
S12,audio,congruent,slow,slow,1,1.116,0
S12,audio,congruent,fast,fast,1,1.069,1
S12,audio,congruent,slow,slow,1,1.232,0
S12,audio,congruent,fast,fast,1,0.988,1
S12,audio,control,slow,slow,1,1.117,0
S12,audio,incongruent,slow,slow,1,1.097,0
S12,audio,incongruent,slow,slow,1,0.997,0
S12,audio,incongruent,slow,slow,1,1.013,0
S12,audio,control,slow,slow,1,1.269,0
S12,audio,congruent,slow,slow,1,0.971,0
S12,audio,control,fast,fast,1,0.793,1
S12,audio,congruent,fast,fast,1,1.22,1
S12,audio,congruent,slow,slow,1,0.944,0
S12,audio,control,slow,fast,0,0.724,1
S12,audio,control,fast,fast,1,1.073,1
S12,audio,incongruent,fast,fast,1,1.485,1
S12,audio,congruent,slow,fast,0,0.857,1
S12,audio,control,slow,slow,1,1.181,0
S12,audio,congruent,slow,slow,1,1.076,0
S12,audio,incongruent,slow,slow,1,1.366,0
S12,audio,congruent,fast,fast,1,1.016,1
S12,audio,congruent,fast,fast,1,1.096,1
S12,audio,incongruent,fast,fast,1,1.145,1
S12,audio,congruent,slow,slow,1,0.992,0
S12,audio,incongruent,slow,slow,1,1.641,0
S12,audio,congruent,fast,fast,1,0.956,1
S12,audio,congruent,fast,fast,1,1.013,1
S12,audio,incongruent,fast,fast,1,1.115,1
S12,audio,incongruent,fast,fast,1,1.26,1
S12,audio,congruent,fast,fast,1,1.521,1
S12,audio,incongruent,slow,slow,1,1.148,0
S12,audio,control,slow,slow,1,1.341,0
S12,audio,congruent,fast,fast,1,0.829,1
S12,audio,control,fast,fast,1,0.952,1
S12,audio,control,fast,fast,1,0.902,1
S12,audio,control,slow,slow,1,1.076,0
S12,audio,control,slow,slow,1,1.016,0
S12,audio,control,fast,fast,1,0.876,1
S12,audio,control,slow,slow,1,1.264,0
S12,audio,incongruent,slow,slow,1,1.232,0
S12,audio,incongruent,slow,slow,1,1.022,0
S12,audio,control,slow,slow,1,1.004,0
S12,audio,incongruent,fast,fast,1,1.421,1
S12,audio,congruent,slow,slow,1,1.049,0
S12,audio,control,slow,slow,1,1.144,0
S12,audio,control,fast,fast,1,0.772,1
S12,audio,incongruent,slow,slow,1,1.012,0
S12,audio,congruent,fast,fast,1,0.99,1
S12,audio,incongruent,slow,slow,1,0.832,0
S12,audio,incongruent,fast,slow,0,0.96,0
S12,audio,incongruent,slow,slow,1,1.036,0
S12,audio,incongruent,slow,slow,1,1.276,0
S12,audio,control,fast,fast,1,0.985,1
S12,audio,incongruent,slow,slow,1,0.936,0
S12,audio,control,slow,slow,1,1.187,0
S12,audio,incongruent,fast,fast,1,1.367,1
S12,audio,control,slow,slow,1,1.21,0
S12,audio,incongruent,fast,fast,1,0.912,1
S12,audio,incongruent,fast,fast,1,0.924,1
S12,audio,control,fast,fast,1,1.068,1
S12,audio,congruent,slow,slow,1,0.989,0
S12,audio,incongruent,slow,slow,1,0.871,0
S12,audio,control,fast,fast,1,0.995,1
S12,audio,congruent,slow,slow,1,1.24,0
S12,audio,control,slow,slow,1,1.446,0
S12,audio,congruent,slow,slow,1,0.976,0
S12,audio,congruent,slow,slow,1,1.332,0
S12,audio,congruent,slow,slow,1,0.971,0
S12,audio,control,fast,slow,0,1.737,0
S12,audio,congruent,fast,fast,1,1.267,1
S12,audio,control,fast,fast,1,1.644,1
S12,audio,control,slow,slow,1,1.212,0
S12,audio,incongruent,slow,slow,1,1.203,0
S12,audio,incongruent,fast,fast,1,1.592,1
S12,audio,incongruent,fast,fast,1,1.191,1
S12,audio,incongruent,fast,fast,1,1.208,1
S12,audio,congruent,slow,slow,1,0.998,0
S12,audio,incongruent,slow,slow,1,1.532,0
S12,audio,incongruent,slow,slow,1,1.087,0
S12,audio,incongruent,slow,slow,1,0.7,0
S12,audio,control,fast,fast,1,1.163,1
S12,audio,control,slow,slow,1,1.024,0
S12,audio,incongruent,slow,slow,1,1.263,0
S12,audio,incongruent,slow,slow,1,1.195,0
S12,audio,congruent,fast,fast,1,1.396,1
S12,audio,control,fast,fast,1,1.855,1
S12,audio,control,slow,slow,1,1.336,0
S12,audio,congruent,fast,fast,1,1.191,1
S12,audio,control,slow,slow,1,1.027,0
S12,audio,incongruent,slow,slow,1,1.521,0
S12,audio,congruent,fast,fast,1,1.58,1
S12,audio,congruent,fast,fast,1,0.976,1
S12,audio,congruent,slow,slow,1,1.043,0
S12,audio,incongruent,fast,fast,1,1.075,1
S12,audio,incongruent,slow,slow,1,1.059,0
S12,audio,control,slow,slow,1,1.094,0
S12,audio,incongruent,slow,slow,1,1.287,0
S12,audio,control,fast,fast,1,1.305,1
S12,audio,congruent,fast,fast,1,1.131,1
S12,audio,incongruent,slow,slow,1,1.125,0
S12,audio,control,slow,slow,1,1.156,0
S12,audio,incongruent,slow,slow,1,1.343,0
S12,audio,control,fast,fast,1,1.559,1
S12,audio,control,slow,fast,0,0.988,1
S12,audio,control,slow,slow,1,1.132,0
S12,audio,incongruent,fast,fast,1,1.431,1
S12,audio,incongruent,slow,slow,1,1.127,0
S12,audio,congruent,fast,fast,1,1.575,1
S12,audio,incongruent,slow,slow,1,1.615,0
S12,audio,control,slow,slow,1,1.195,0
S12,audio,control,fast,fast,1,1.583,1
S12,audio,congruent,fast,fast,1,1.29,1
S12,audio,control,fast,fast,1,1.215,1
S12,audio,control,fast,fast,1,1.1,1
S12,audio,congruent,fast,fast,1,1.128,1
S12,audio,congruent,slow,slow,1,1.355,0
S12,audio,control,slow,slow,1,1.139,0
S12,audio,congruent,fast,fast,1,1.215,1
S12,audio,congruent,slow,slow,1,1.347,0
S12,audio,incongruent,fast,fast,1,1.283,1
S12,audio,control,slow,slow,1,1.023,0
S12,audio,congruent,fast,fast,1,1.239,1
S12,audio,control,fast,fast,1,1.054,1
S12,audio,congruent,slow,slow,1,0.947,0
S12,audio,congruent,fast,fast,1,1.039,1
S12,audio,congruent,slow,slow,1,1.236,0
S12,audio,congruent,fast,fast,1,1.115,1
S12,audio,incongruent,fast,fast,1,1.624,1
S12,audio,control,fast,fast,1,1.13,1
S12,audio,control,slow,slow,1,1.159,0
S12,audio,congruent,slow,slow,1,1.383,0
S12,audio,incongruent,slow,slow,1,1.718,0
S12,audio,control,fast,fast,1,1.259,1
S12,audio,congruent,fast,fast,1,1.635,1
S12,audio,congruent,slow,slow,1,1.318,0
S12,audio,control,slow,slow,1,1.402,0
S12,audio,control,slow,slow,1,1.392,0
S12,audio,incongruent,fast,fast,1,1.295,1
S12,audio,incongruent,slow,slow,1,1.102,0
S12,audio,control,fast,fast,1,1.114,1
S12,audio,congruent,slow,slow,1,1.206,0
S12,audio,congruent,fast,fast,1,1.275,1
S12,audio,congruent,fast,fast,1,1.283,1
S12,audio,congruent,fast,fast,1,1.222,1
S12,audio,congruent,fast,fast,1,1.255,1
S12,audio,congruent,slow,slow,1,1.276,0
S12,audio,incongruent,slow,slow,1,1.291,0
S12,audio,congruent,fast,fast,1,1.418,1
S12,audio,incongruent,fast,slow,0,1.698,0
S12,audio,congruent,fast,fast,1,1.1,1
S12,audio,incongruent,fast,fast,1,1.719,1
S12,audio,incongruent,fast,fast,1,1.039,1
S12,audio,incongruent,slow,slow,1,1.083,0
S12,audio,control,fast,fast,1,1.094,1
S12,audio,congruent,fast,fast,1,1.338,1
S12,audio,congruent,slow,slow,1,1.06,0
S12,audio,incongruent,fast,fast,1,1.046,1
S12,audio,congruent,slow,slow,1,1.514,0
S12,audio,incongruent,slow,fast,0,1.535,1
S12,audio,congruent,slow,slow,1,0.975,0
S12,audio,congruent,slow,slow,1,1.25,0
S12,audio,incongruent,fast,slow,0,1.522,0
S12,audio,incongruent,slow,slow,1,1.471,0
S12,audio,congruent,fast,fast,1,2.023,1
S12,audio,congruent,slow,fast,0,1.018,1
S12,audio,congruent,fast,fast,1,1.589,1
S12,audio,incongruent,slow,fast,0,0.931,1
S12,audio,incongruent,fast,fast,1,2.459,1
S12,audio,control,fast,fast,1,1.031,1
S12,audio,control,fast,fast,1,1.742,1
S12,audio,control,slow,slow,1,1.018,0
S12,audio,congruent,fast,fast,1,1.986,1
S12,audio,control,fast,fast,1,1.241,1
S12,audio,incongruent,slow,slow,1,1.043,0
S12,audio,incongruent,slow,slow,1,1.71,0
S12,audio,incongruent,slow,slow,1,1.359,0
S12,audio,control,slow,slow,1,1.162,0
S12,audio,control,slow,slow,1,1.39,0
S12,audio,incongruent,slow,slow,1,1.07,0
S12,audio,incongruent,slow,slow,1,1.326,0
S12,audio,control,slow,slow,1,1.09,0
S12,audio,incongruent,fast,fast,1,1.347,1
S12,audio,control,slow,slow,1,1.386,0
S12,audio,control,slow,slow,1,1.594,0
S12,audio,incongruent,fast,fast,1,1.235,1
S12,audio,control,slow,slow,1,1.114,0
S12,audio,control,fast,fast,1,1.228,1
S12,audio,control,fast,fast,1,1.23,1
S12,audio,congruent,slow,slow,1,0.867,0
S12,audio,control,slow,slow,1,1.178,0
S12,audio,control,slow,slow,1,1.566,0
S12,audio,control,fast,fast,1,1.099,1
S12,audio,incongruent,fast,fast,1,0.982,1
S12,audio,incongruent,fast,fast,1,0.895,1
S12,audio,control,fast,fast,1,1.13,1
S12,audio,control,slow,slow,1,1.266,0
S12,audio,incongruent,slow,slow,1,1.233,0
S12,audio,congruent,slow,slow,1,1.304,0
S12,audio,congruent,fast,fast,1,1.055,1
S12,audio,incongruent,fast,fast,1,1.218,1
S12,audio,control,slow,slow,1,1.365,0
S12,audio,control,slow,slow,1,1.158,0
S12,audio,control,slow,slow,1,1.17,0
S12,audio,congruent,slow,slow,1,1.146,0
S12,audio,congruent,slow,slow,1,0.982,0
S12,audio,incongruent,slow,slow,1,0.935,0
S12,audio,incongruent,slow,slow,1,1.138,0
S12,audio,incongruent,slow,slow,1,0.91,0
S12,audio,control,slow,slow,1,0.998,0
S12,audio,congruent,fast,fast,1,1.18,1
S12,audio,congruent,slow,fast,0,1.115,1
S12,audio,incongruent,slow,slow,1,1.091,0
S12,audio,incongruent,slow,slow,1,0.974,0
S12,audio,congruent,fast,fast,1,1.794,1
S12,audio,control,slow,slow,1,1.166,0
S12,audio,incongruent,slow,slow,1,1.256,0
S12,audio,incongruent,slow,slow,1,1.331,0
S12,audio,control,slow,slow,1,1.424,0
S12,audio,congruent,fast,fast,1,1.272,1
S12,audio,congruent,slow,slow,1,1.123,0
S12,audio,control,slow,slow,1,1.347,0
S12,audio,control,fast,fast,1,1.56,1
S12,audio,control,slow,slow,1,1.114,0
S12,audio,control,fast,fast,1,1.06,1
S12,audio,incongruent,slow,slow,1,1.639,0
S12,audio,congruent,slow,slow,1,1.282,0
S12,audio,congruent,slow,slow,1,1.187,0
S12,audio,incongruent,slow,slow,1,1.303,0
S12,audio,congruent,fast,fast,1,1.354,1
S12,audio,incongruent,fast,fast,1,1.162,1
S12,audio,incongruent,fast,slow,0,1.463,0
S12,audio,control,slow,slow,1,1.083,0
S12,audio,control,slow,slow,1,1.247,0
S12,audio,congruent,fast,fast,1,1.099,1
S12,audio,congruent,fast,fast,1,1.11,1
S12,audio,control,slow,slow,1,1.186,0
S12,audio,incongruent,fast,fast,1,1.235,1
S12,audio,congruent,fast,fast,1,1.503,1
S12,audio,congruent,slow,slow,1,1.334,0
S12,audio,incongruent,slow,slow,1,1.436,0
S12,audio,control,slow,slow,1,1.227,0
S12,audio,control,fast,fast,1,1.063,1
S12,audio,congruent,fast,fast,1,1.324,1
S12,audio,control,slow,slow,1,1.042,0
S12,audio,congruent,slow,slow,1,0.99,0
S12,audio,incongruent,fast,fast,1,1.112,1
S12,audio,control,slow,slow,1,0.98,0
S12,audio,incongruent,fast,fast,1,1.249,1
S12,audio,incongruent,fast,fast,1,1.348,1
S12,audio,incongruent,fast,fast,1,1.154,1
S12,audio,incongruent,slow,slow,1,1.063,0
S12,audio,control,fast,fast,1,1.215,1
S12,audio,control,slow,slow,1,1.114,0
